NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;NUM_DECADE;RR;CRR;TN;CTN;TX;CTX;FFM;CFFM;TSVM;CTSVM;INST;CINST;GLOT;CGLOT;ETP
26059001;BOUVANTE;44.955000;5.326667;1071;202505;1;54.5;0;5.4;0;12.7;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202505;2;17.0;0;3.1;0;16.7;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202505;3;31.5;0;5.7;0;17.6;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202506;1;42.4;0;9.4;0;21.0;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202506;2;0.5;0;10.6;0;25.3;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202506;3;7.8;0;12.6;0;29.6;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202507;1;13.3;0;9.8;0;25.2;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202507;2;40.7;0;10.9;0;27.0;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202507;3;17.1;0;9.1;0;20.0;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202508;1;2.4;0;9.9;0;25.5;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202508;2;10.7;0;12.3;0;28.5;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202508;3;47.5;0;8.9;0;22.0;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202509;1;28.5;0;9.5;0;20.3;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202509;2;14.0;0;8.4;0;20.3;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202509;3;76.2;0;4.0;0;11.7;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202510;1;19.0;0;3.0;0;13.4;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202510;2;30.2;0;2.9;0;14.7;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202510;3;100.7;0;4.3;0;11.2;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202511;1;39.7;0;4.0;0;12.0;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202511;2;89.3;0;3.1;0;9.7;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202511;3;133.4;0;-4.4;0;1.6;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202512;1;24.8;0;-0.8;0;6.0;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202512;2;10.7;0;0.1;0;10.0;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202512;3;23.7;0;-3.4;0;4.2;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202601;1;38.4;0;-8.8;0;-0.8;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202601;2;6.0;0;-0.2;0;7.3;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202601;3;71.0;1;-2.8;0;4.5;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202602;1;;;-0.1;0;7.1;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202602;2;;;-0.1;0;4.6;0;;;;;;;;;
26059001;BOUVANTE;44.955000;5.326667;1071;202602;3;0.0;0;-0.3;0;13.1;0;;;;;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202501;1;24.5;0;3.9;0;10.8;0;5.8;0;8.4;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202501;2;0.0;0;-1.6;0;4.7;0;5.7;0;5.5;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202501;3;47.2;0;4.9;0;12.6;0;5.3;0;9.4;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202502;1;25.6;0;2.0;0;8.6;0;5.6;0;7.2;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202502;2;8.2;0;3.8;0;12.6;0;4.0;0;8.7;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202502;3;18.1;0;6.3;0;13.6;0;5.4;0;9.4;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202503;1;27.4;0;1.8;0;16.4;0;3.5;0;7.8;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202503;2;31.7;0;3.3;0;11.7;0;4.2;0;8.2;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202503;3;24.8;0;8.1;0;16.6;0;6.9;0;9.7;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202504;1;0.8;0;6.0;0;20.8;0;3.9;0;9.0;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202504;2;88.4;0;9.0;0;18.2;0;5.0;0;11.6;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202504;3;10.0;0;9.1;0;21.6;0;4.0;0;12.1;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202505;1;26.2;0;10.4;0;19.7;0;4.6;0;12.1;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202505;2;20.1;0;10.6;0;24.1;0;4.2;0;12.2;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202505;3;14.0;0;12.6;0;25.1;0;5.1;0;12.6;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202506;1;25.2;0;15.4;0;27.2;0;4.2;0;17.0;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202506;2;0.0;0;17.2;0;31.8;0;4.7;0;16.7;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202506;3;9.2;0;19.6;0;35.3;0;4.2;0;19.0;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202507;1;1.2;0;16.7;0;30.5;0;4.7;0;15.6;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202507;2;37.6;0;17.6;0;31.7;0;4.1;0;17.0;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202507;3;9.7;0;15.5;0;26.7;0;4.9;0;15.6;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202508;1;0.0;0;15.7;0;31.6;0;4.6;0;15.4;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202508;2;17.8;0;18.8;0;34.4;0;3.6;0;18.0;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202508;3;31.2;0;14.7;0;28.2;0;4.6;0;15.6;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202509;1;18.5;0;14.8;0;26.2;0;3.9;0;16.2;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202509;2;9.9;0;13.5;0;25.7;0;3.6;0;15.1;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202509;3;56.6;0;10.2;0;18.9;0;3.9;0;12.7;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202510;1;2.4;0;8.7;0;19.7;0;4.6;0;11.7;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202510;2;22.4;0;10.0;0;18.4;0;3.6;0;12.5;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202510;3;86.6;0;9.9;0;16.9;0;3.9;0;12.7;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202511;1;46.0;0;8.2;0;16.8;0;4.2;0;11.2;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202511;2;68.1;0;6.0;0;14.7;0;5.4;0;10.0;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202511;3;18.1;0;1.7;0;8.2;0;6.4;0;7.1;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202512;1;25.6;0;4.2;0;11.4;0;3.3;0;9.4;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202512;2;18.5;0;4.7;0;12.7;0;2.6;0;10.2;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202512;3;29.7;0;2.1;0;5.5;0;5.1;0;7.2;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202601;1;9.1;0;-2.4;0;4.9;0;5.5;0;5.2;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202601;2;9.9;0;4.8;0;11.1;0;4.0;0;8.5;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202601;3;65.5;0;2.1;0;9.2;0;3.4;0;8.0;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202602;1;19.7;0;4.0;0;12.7;0;3.9;0;9.3;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202602;2;19.1;0;5.1;0;11.7;0;4.9;0;8.6;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202602;3;0.4;0;6.4;0;16.5;0;5.1;0;10.4;0;;;;;
26064001;VALENCE-CHABEUI;44.914833;4.971833;163;202603;1;10.9;0;5.9;0;17.4;0;2.5;0;10.1;0;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202501;1;52.3;0;0.7;0;8.5;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202501;2;1.1;0;-5.1;0;5.0;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202501;3;69.2;0;1.9;0;9.7;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202502;1;8.0;0;-2.3;0;7.8;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202502;2;12.2;0;0.0;0;10.9;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202502;3;15.5;0;1.8;0;10.1;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202503;1;17.9;0;-0.1;0;13.2;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202503;2;31.8;0;0.0;0;8.4;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202503;3;24.5;0;4.2;0;11.7;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202504;1;2.7;0;2.9;0;17.2;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202504;2;108.4;0;5.7;0;14.7;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202504;3;21.8;0;5.3;0;17.2;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202505;1;41.7;0;6.8;0;15.3;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202505;2;19.9;0;5.5;0;19.8;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202505;3;27.8;0;8.1;0;20.5;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202506;1;40.7;0;11.4;0;23.5;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202506;2;0.2;0;13.1;0;27.6;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202506;3;11.1;0;15.1;0;32.2;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202507;1;13.4;0;12.0;0;27.2;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202507;2;38.3;0;13.4;0;29.0;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202507;3;18.9;0;10.9;0;22.9;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202508;1;0.5;0;12.5;0;28.6;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202508;2;8.7;0;15.4;0;31.5;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202508;3;41.1;0;10.8;0;25.0;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202509;1;23.5;0;11.2;0;23.2;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202509;2;13.3;0;10.5;0;23.0;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202509;3;80.0;0;5.8;0;14.9;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202510;1;15.8;0;5.0;0;16.1;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202510;2;17.6;0;5.0;0;17.0;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202510;3;89.5;0;6.2;0;13.1;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202511;1;44.8;0;5.4;0;14.6;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202511;2;58.8;0;4.3;0;12.1;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202511;3;115.0;0;-3.2;0;4.1;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202512;1;21.5;0;1.0;0;9.3;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202512;2;3.5;0;2.9;0;12.1;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202512;3;12.6;0;-1.5;0;6.3;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202601;1;51.1;0;-6.8;0;1.8;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202601;2;4.0;0;1.4;0;9.5;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202601;3;86.7;0;-1.2;0;6.3;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202602;1;39.4;0;1.6;0;9.7;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202602;2;156.8;0;0.8;0;6.2;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202602;3;0.3;0;2.2;0;15.9;0;;;;;;;;;
26074001;CHAPELLE-EN-VERCORS_SAPC;44.961500;5.422167;879;202603;1;11.1;0;2.5;0;14.3;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202501;1;57.5;0;0.5;0;9.1;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202501;2;0.6;0;-4.9;0;7.0;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202501;3;65.2;0;3.1;0;13.3;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202502;1;7.2;0;0.4;0;9.6;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202502;2;12.2;0;0.9;0;13.2;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202502;3;11.2;0;3.7;0;13.2;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202503;1;28.9;0;-2.4;0;16.3;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202503;2;19.4;0;0.7;0;11.9;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202503;3;22.4;0;6.0;0;16.0;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202504;1;5.0;0;2.5;0;20.5;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202504;2;103.3;0;6.9;0;17.8;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202504;3;26.9;0;5.8;0;21.1;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202505;1;42.6;0;8.2;0;20.2;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202505;2;24.2;0;6.8;0;23.5;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202505;3;7.2;0;10.5;0;24.5;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202506;1;33.0;0;13.6;0;27.4;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202506;2;0.2;0;13.3;0;32.1;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202506;3;27.4;0;16.1;0;35.7;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202507;1;1.0;0;13.9;0;31.1;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202507;2;30.5;0;15.4;0;32.1;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202507;3;4.6;0;14.8;0;26.8;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202508;1;0.0;0;13.3;0;32.5;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202508;2;4.8;0;15.5;0;34.6;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202508;3;29.5;0;12.7;0;28.8;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202509;1;40.9;0;12.4;0;26.6;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202509;2;19.9;0;10.7;0;26.1;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202509;3;75.4;0;6.8;0;19.7;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202510;1;5.8;0;5.1;0;20.4;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202510;2;27.3;0;6.5;0;19.4;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202510;3;100.4;0;7.5;0;16.7;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202511;1;30.4;0;3.4;0;17.5;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202511;2;28.6;0;2.4;0;15.3;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202511;3;86.2;0;-0.5;0;7.6;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202512;1;22.9;0;1.2;0;10.7;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202512;2;7.4;0;1.2;0;13.1;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202512;3;23.9;0;-0.6;0;6.6;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202601;1;32.2;0;-6.7;0;4.5;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202601;2;11.6;0;0.9;0;11.3;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202601;3;69.3;0;-0.4;0;9.4;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202602;1;52.1;0;1.7;0;12.3;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202602;2;94.0;0;3.7;0;10.7;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202602;3;0.8;0;2.6;0;17.6;0;;;;;;;;;
26113003;DIE;44.767667;5.343500;384;202603;1;11.8;0;2.7;0;16.7;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202501;1;16.1;0;4.0;0;11.8;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202501;2;0.4;0;0.7;0;7.2;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202501;3;49.4;0;5.6;0;13.4;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202502;1;21.8;0;3.2;0;10.3;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202502;2;18.8;0;5.0;0;13.3;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202502;3;28.1;0;6.9;0;13.8;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202503;1;38.8;0;3.7;0;17.2;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202503;2;33.1;0;3.8;0;12.9;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202503;3;50.7;0;9.4;0;17.8;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202504;1;0.2;0;6.7;0;21.7;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202504;2;38.9;0;9.6;0;19.2;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202504;3;13.5;0;10.3;0;23.4;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202505;1;42.5;0;10.2;0;21.9;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202505;2;15.6;0;11.1;0;25.4;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202505;3;5.4;0;13.6;0;26.8;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202506;1;28.7;0;16.0;0;28.7;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202506;2;0.0;0;17.0;0;33.5;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202506;3;15.2;0;21.4;0;36.8;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202507;1;0.8;0;18.7;0;33.1;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202507;2;48.1;0;19.5;0;34.2;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202507;3;6.2;0;17.8;0;28.9;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202508;1;0.0;0;17.8;0;33.7;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202508;2;4.8;0;21.0;0;36.3;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202508;3;43.4;0;16.5;0;29.7;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202509;1;68.3;0;15.2;0;27.1;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202509;2;6.8;0;13.6;0;27.0;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202509;3;34.8;0;10.8;0;20.9;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202510;1;1.0;0;11.0;0;21.6;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202510;2;96.8;0;11.3;0;20.8;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202510;3;116.5;0;9.8;0;18.9;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202511;1;43.3;0;8.4;0;18.2;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202511;2;19.8;0;6.1;0;16.3;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202511;3;5.2;0;2.3;0;9.9;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202512;1;25.3;0;4.2;0;12.0;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202512;2;31.6;0;6.8;0;13.9;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202512;3;39.4;0;3.4;0;7.5;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202601;1;0.4;0;-1.9;0;6.9;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202601;2;15.1;0;5.8;0;11.7;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202601;3;59.4;0;1.9;0;10.5;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202602;1;44.8;0;3.7;0;13.2;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202602;2;26.3;0;4.9;0;13.3;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202602;3;0.2;0;7.8;0;17.7;0;;;;;;;;;
26116002;DONZERE;44.429167;4.725333;66;202603;1;27.3;0;7.3;0;17.4;0;;;;;;;;;
26124001;ETOILE;44.819000;4.889500;145;202501;1;28.6;0;3.9;0;11.2;0;4.5;0;8.5;1;1144;0;3960;0;7.3
26124001;ETOILE;44.819000;4.889500;145;202501;2;0.2;0;-1.3;0;5.5;0;;;;;3128;0;6352;0;
26124001;ETOILE;44.819000;4.889500;145;202501;3;52.7;0;5.9;0;12.7;0;3.8;0;9.4;1;1904;0;5789;0;9.2
26124001;ETOILE;44.819000;4.889500;145;202502;1;22.8;0;2.8;0;8.5;0;4.6;0;7.2;0;2314;0;6866;0;9.3
26124001;ETOILE;44.819000;4.889500;145;202502;2;12.0;0;4.5;0;12.3;0;3.2;0;8.7;0;3182;0;8929;0;10.3
26124001;ETOILE;44.819000;4.889500;145;202502;3;20.4;0;6.6;0;13.3;0;3.8;0;9.3;0;2005;0;7063;0;11.8
26124001;ETOILE;44.819000;4.889500;145;202503;1;29.8;0;3.4;0;16.3;0;3.1;0;7.9;0;4115;0;12322;0;18.6
26124001;ETOILE;44.819000;4.889500;145;202503;2;30.4;0;3.6;0;11.5;0;3.3;0;8.1;0;1887;0;10017;0;16.5
26124001;ETOILE;44.819000;4.889500;145;202503;3;30.8;0;8.5;0;16.5;0;5.8;0;9.6;0;3377;0;14997;0;35.7
26124001;ETOILE;44.819000;4.889500;145;202504;1;0.8;0;7.0;0;20.3;0;3.1;0;9.2;0;5567;0;19659;0;35.1
26124001;ETOILE;44.819000;4.889500;145;202504;2;88.1;0;9.5;0;17.9;0;3.7;0;11.6;0;2773;0;14010;0;28.8
26124001;ETOILE;44.819000;4.889500;145;202504;3;6.2;0;9.7;0;21.3;0;3.5;0;12.2;0;5466;0;21863;0;41.3
26124001;ETOILE;44.819000;4.889500;145;202505;1;29.2;0;10.6;0;20.0;0;3.8;0;11.8;0;3573;0;18157;0;39.4
26124001;ETOILE;44.819000;4.889500;145;202505;2;13.8;0;10.6;0;23.7;0;3.4;0;12.4;0;6545;0;25654;0;50.9
26124001;ETOILE;44.819000;4.889500;145;202505;3;16.1;0;12.8;0;24.9;0;4.2;0;13.0;0;7393;0;28851;0;63.9
26124001;ETOILE;44.819000;4.889500;145;202506;1;29.0;0;15.1;0;27.1;0;3.0;0;16.7;0;4914;0;21803;0;50.4
26124001;ETOILE;44.819000;4.889500;145;202506;2;0.0;0;16.8;0;32.2;0;3.9;0;16.1;0;7399;0;26759;0;68.1
26124001;ETOILE;44.819000;4.889500;145;202506;3;11.1;0;20.1;0;35.5;0;3.4;0;18.5;0;7478;0;26606;0;71.9
26124001;ETOILE;44.819000;4.889500;145;202507;1;0.6;0;17.3;0;31.4;0;4.2;0;14.6;0;7050;0;26287;0;69.8
26124001;ETOILE;44.819000;4.889500;145;202507;2;34.9;0;18.4;0;32.2;0;3.5;0;16.3;0;6729;0;25306;0;66.2
26124001;ETOILE;44.819000;4.889500;145;202507;3;11.1;0;16.4;0;27.3;0;4.3;0;14.9;0;6595;0;26115;0;66.1
26124001;ETOILE;44.819000;4.889500;145;202508;1;0.0;0;17.0;0;32.2;0;4.0;0;14.4;0;7358;0;24915;0;64.3
26124001;ETOILE;44.819000;4.889500;145;202508;2;1.6;0;20.7;0;35.1;0;3.2;0;16.4;0;5910;0;20688;0;59.9
